FECHA_CORTE;FECHA_MUESTRA;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;ANO;SEMANA;SUB_REG_NT;E_SALUD;DAA_C1;DAA_C1_4;DAA_C5;FECHA_ING
20240701;20240630;PIURA;QUERECOTILLO;SULLANA;200607;2023;23;31;200607A305;0;0;1;20230612
20240701;20240630;PIURA;SALITRAL;SULLANA;200608;2023;23;31;200608A201;0;0;1;20230612
20240701;20240630;PIURA;SALITRAL;SULLANA;200608;2023;23;31;200608A301;0;2;0;20230612
20240701;20240630;PIURA;PAITA;PAITA;200501;2023;23;31;200501A101;1;3;15;20230612
20240701;20240630;PIURA;PAITA;PAITA;200501;2023;23;31;200501A302;0;1;0;20230612
20240701;20240630;PIURA;ARENAL;PAITA;200503;2023;23;31;200503A201;0;0;2;20230612
20240701;20240630;PIURA;COLAN;PAITA;200504;2023;23;31;200504A201;2;0;1;20230612
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2023;23;31;200505A201;0;0;6;20230612
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2023;23;31;200505A301;0;1;0;20230612
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2023;23;31;200505A303;0;1;0;20230612
20240701;20240630;PIURA;PAITA;PAITA;200501;2023;23;31;200601A203;0;1;0;20230612
20240701;20240630;PIURA;VICHAYAL;PAITA;200507;2023;23;31;200507A301;0;0;2;20230612
20240701;20240630;PIURA;VICHAYAL;PAITA;200507;2023;23;31;200507A302;0;1;10;20230612
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2023;23;31;200701A202;1;3;8;20230612
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2023;23;31;200701C101;3;4;56;20230612
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2023;23;31;200701D201;0;1;2;20230612
20240701;20240630;PIURA;EL ALTO;TALARA;200702;2023;23;31;200702C101;0;0;2;20230612
20240701;20240630;PIURA;LOS ORGANOS;TALARA;200705;2023;23;31;200705A201;1;0;2;20230612
20240701;20240630;PIURA;LOS ORGANOS;TALARA;200705;2023;23;31;200705A301;0;3;0;20230612
20240701;20240630;PIURA;MANCORA;TALARA;200706;2023;23;31;200706A201;0;0;1;20230612
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;23;31;200210A201;0;2;1;20230612
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;23;31;200210A302;0;1;0;20230612
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;23;31;200210A303;0;0;1;20230612
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;23;31;200210A304;0;1;2;20230612
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;23;31;200210A309;0;0;2;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A201;5;7;8;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A301;0;1;7;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A302;0;1;2;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A303;0;2;4;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A304;0;5;3;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A307;0;0;1;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A310;0;0;3;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A311;0;1;2;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A312;0;0;2;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A313;0;0;1;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A316;0;0;1;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A317;0;0;1;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A320;0;0;1;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A321;1;0;2;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114A322;1;0;0;20230612
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;23;31;200114C101;0;4;11;20230612
20240701;20240630;PIURA;LAGUNAS;AYABACA;200204;2023;23;31;200204A301;0;1;1;20230612
20240701;20240630;PIURA;LAGUNAS;AYABACA;200204;2023;23;31;200204A302;0;1;1;20230612
20240701;20240630;PIURA;LAGUNAS;AYABACA;200204;2023;23;31;200204A303;0;0;1;20230612
20240701;20240630;PIURA;LAGUNAS;AYABACA;200204;2023;23;31;200204A304;0;0;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A201;0;1;2;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A305;0;0;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A306;1;1;3;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A308;0;0;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A311;0;1;0;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A312;1;1;0;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A314;0;0;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A315;0;0;2;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A319;1;0;0;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A322;0;2;0;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A323;0;0;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A324;0;0;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A325;0;1;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A326;0;1;0;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A329;1;2;1;20230612
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2023;23;31;200201A331;0;0;1;20230612
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2023;23;32;200101A101;0;1;2;20230612
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;23;32;200101A203;0;1;9;20230612
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2023;23;32;200101A204;1;0;0;20230612
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2023;23;32;200101A206;0;1;0;20230612
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2023;23;32;200101A207;1;0;6;20230612
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;23;32;200101A209;0;0;5;20230612
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;23;32;200101A210;0;0;1;20230612
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2023;23;32;200101A301;0;1;2;20230612
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104A201;1;1;1;20230612
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104A202;0;2;1;20230612
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104A203;1;0;3;20230612
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104A301;0;3;0;20230612
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104A304;0;1;7;20230612
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104A306;1;0;0;20230612
20240701;20240630;PIURA;CATACAOS;PIURA;200105;2023;23;32;200105A201;0;0;1;20230612
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2023;23;32;200107A201;1;1;1;20230612
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2023;23;32;200107A302;0;0;1;20230612
20240701;20240630;PIURA;EL TALLAN;PIURA;200108;2023;23;32;200108A302;0;0;1;20230612
20240701;20240630;PIURA;LA ARENA;PIURA;200109;2023;23;32;200109A301;1;0;0;20230612
20240701;20240630;PIURA;LA ARENA;PIURA;200109;2023;23;32;200109A305;0;0;1;20230612
20240701;20240630;PIURA;LA UNION;PIURA;200110;2023;23;32;200110A301;0;1;0;20230612
20240701;20240630;PIURA;LA UNION;PIURA;200110;2023;23;32;200110A303;1;0;0;20230612
20240701;20240630;PIURA;CRISTO NOS VALGA;SECHURA;200804;2023;23;32;200804A302;1;0;0;20230612
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2023;23;32;200801A201;0;4;4;20230612
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2023;23;32;200801A303;1;2;0;20230612
20240701;20240630;PIURA;BELLAVISTA DE LA UNION;SECHURA;200802;2023;23;32;200802A302;0;0;1;20230612
20240701;20240630;PIURA;VICE;SECHURA;200805;2023;23;32;200805A301;0;0;1;20230612
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;23;32;200101C101;7;16;93;20230612
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104C201;1;0;6;20230612
20240701;20240630;PIURA;CATACAOS;PIURA;200105;2023;23;32;200105C301;0;1;6;20230612
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2023;23;48;200301A201;2;5;12;20230612
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2023;23;48;200301A302;0;1;0;20230612
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2023;23;48;200301A305;1;0;0;20230612
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2023;23;48;200301C301;0;1;9;20230612
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2023;23;48;200303A201;0;3;4;20230612
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2023;23;48;200303A301;0;1;0;20230612
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2023;23;48;200303A303;0;1;0;20230612
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2023;23;48;200303A305;0;1;0;20230612
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2023;23;48;200303A306;0;1;0;20230612
20240701;20240630;PIURA;SONDOR;HUANCABAMBA;200307;2023;23;48;200307A303;1;0;0;20230612
20240701;20240630;PIURA;SONDOR;HUANCABAMBA;200307;2023;23;48;200307A304;0;0;5;20230612
20240701;20240630;PIURA;SONDORILLO;HUANCABAMBA;200308;2023;23;48;200308A302;0;2;2;20230612
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2023;23;48;200308A305;0;1;0;20230612
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2023;23;48;200308A309;0;1;0;20230612
20240701;20240630;PIURA;SONDORILLO;HUANCABAMBA;200308;2023;23;48;200308A310;0;2;0;20230612
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;23;48;200401A301;0;4;2;20230612
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;23;48;200401A306;0;0;1;20230612
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2023;23;48;200202A303;4;4;3;20230612
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2023;23;48;200306A301;0;0;2;20230612
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2023;23;48;200306A302;1;1;2;20230612
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;23;48;200401A309;0;4;2;20230612
20240701;20240630;PIURA;LA MATANZA;MORROPON;200404;2023;23;48;200404A302;1;0;2;20230612
20240701;20240630;PIURA;LA MATANZA;MORROPON;200404;2023;23;48;200404A303;0;1;0;20230612
20240701;20240630;PIURA;LA MATANZA;MORROPON;200404;2023;23;48;200404A306;0;1;0;20230612
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2023;23;48;200305A201;1;0;1;20230612
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2023;23;48;200305A301;2;1;0;20230612
20240701;20240630;PIURA;MORROPON;MORROPON;200405;2023;23;48;200405A201;0;1;6;20230612
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2023;23;48;200206A201;0;2;0;20230612
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2023;23;48;200206A303;0;3;0;20230612
20240701;20240630;PIURA;SALITRAL;MORROPON;200406;2023;23;48;200406A201;1;1;5;20230612
20240701;20240630;PIURA;SALITRAL;MORROPON;200406;2023;23;48;200406A301;0;1;1;20230612
20240701;20240630;PIURA;SALITRAL;MORROPON;200406;2023;23;48;200406A302;0;0;1;20230612
20240701;20240630;PIURA;SALITRAL;MORROPON;200406;2023;23;48;200406A303;0;1;1;20230612
20240701;20240630;PIURA;SALITRAL;MORROPON;200406;2023;23;48;200406A304;0;1;4;20230612
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2023;23;48;200202A302;1;1;2;20230612
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2023;23;48;200202A305;1;0;2;20230612
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2023;23;48;200202A306;0;1;0;20230612
20240701;20240630;PIURA;SAN JUAN DE BIGOTE;MORROPON;200407;2023;23;48;200407A201;0;1;2;20230612
20240701;20240630;PIURA;SAN JUAN DE BIGOTE;MORROPON;200407;2023;23;48;200407A302;0;0;1;20230612
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2023;23;48;200306A201;1;0;1;20230612
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2023;23;48;200306A303;0;0;1;20230612
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2023;23;48;200306A305;0;0;2;20230612
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;23;48;200401A201;1;0;6;20230612
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;23;48;200401A202;2;1;1;20230612
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;23;48;200401C301;0;2;8;20230612
20240701;20240630;PIURA;VICE;SECHURA;200805;2023;23;32;200805A302;0;1;1;20230611
20240701;20240630;PIURA;YAMANGO;MORROPON;200410;2023;23;48;200410A303;1;0;0;20230611
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2023;22;32;200107A302;0;0;1;20230610
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;22;32;200104C101;3;3;32;20230610
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2023;23;32;200101A303;0;0;0;20230610
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;23;32;200104A311;0;2;0;20230610
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2023;23;32;200801A305;0;1;0;20230610
20240701;20240630;PIURA;CRISTO NOS VALGA;SECHURA;200804;2023;23;32;200804A301;0;0;2;20230610
20240701;20240630;PIURA;CANCHAQUE;HUANCABAMBA;200302;2023;23;48;200302A301;0;1;3;20230610
20240701;20240630;PIURA;YAMANGO;MORROPON;200410;2023;23;48;200410A305;0;0;1;20230610
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2023;21;32;200801C301;0;0;1;20230609
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2023;22;32;200801C301;0;0;3;20230609
20240701;20240630;PIURA;PAITA;PAITA;200501;2023;22;31;200501C101;3;3;28;20230607
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2023;22;31;200701C101;2;7;57;20230607
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;22;48;200401C301;0;2;10;20230607
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;20;32;200101X205;47;22;61;20230606
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;20;32;200104D202;0;0;2;20230606
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;21;32;200101A202;0;0;4;20230606
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;21;32;200101X205;42;26;65;20230606
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;21;32;200104D202;0;1;0;20230606
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2023;22;31;200602A305;3;4;5;20230606
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2023;22;31;200605A201;0;0;3;20230606
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2023;22;31;200605A301;0;1;2;20230606
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2023;22;31;200605A303;0;0;2;20230606
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2023;22;31;200605A306;0;0;2;20230606
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2023;22;31;200605A308;0;0;4;20230606
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2023;22;31;200605A309;0;1;4;20230606
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2023;22;31;200604A201;0;3;3;20230606
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2023;22;31;200604A303;0;0;3;20230606
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2023;22;31;200604A310;0;0;1;20230606
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2023;22;31;200604A311;0;0;1;20230606
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2023;22;31;200604A313;0;0;2;20230606
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2023;22;31;200604A314;0;1;0;20230606
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2023;22;31;200604A315;0;0;2;20230606
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2023;22;31;200701A201;0;0;1;20230606
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;22;32;200101A202;0;1;0;20230606
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;22;32;200101A210;1;0;2;20230606
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2023;22;32;200107A201;0;0;0;20230606
20240701;20240630;PIURA;LA ARENA;PIURA;200109;2023;22;32;200109A304;1;2;1;20230606
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;22;32;200104C102;0;0;1;20230606
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;22;32;200104C201;0;0;4;20230606
20240701;20240630;PIURA;PIURA;PIURA;200101;2023;22;32;200101X205;52;28;54;20230606
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2023;22;32;200104D202;0;0;2;20230606
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;22;48;200401A301;0;0;4;20230606
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2023;22;48;200401A305;0;1;3;20230606
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2023;22;48;200202A304;0;0;2;20230606
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2023;22;48;200202A308;0;2;0;20230606
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2023;23;32;200801A301;1;0;0;20230606
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601X101;6;4;2;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A101;0;1;3;20230605
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2023;22;31;200601A101;0;0;1;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A201;1;0;4;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A202;1;2;1;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A301;2;2;1;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A302;0;5;8;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A304;1;1;2;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A306;0;0;5;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A307;2;6;16;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601A308;0;4;6;20230605
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2023;22;31;200601C101;3;3;54;20230605
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2023;22;31;200602A201;0;3;6;20230605
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2023;22;31;200602A302;0;0;1;20230605
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2023;22;31;200602A303;0;1;1;20230605
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2023;22;31;200602A304;0;2;2;20230605
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2023;22;31;200602A307;0;1;1;20230605
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2023;22;31;200602A310;0;1;0;20230605
20240701;20240630;PIURA;MIGUEL CHECA;SULLANA;200606;2023;22;31;200606A301;0;0;2;20230605
20240701;20240630;PIURA;AMOTAPE;PAITA;200502;2023;22;31;200502A201;0;0;2;20230605
20240701;20240630;PIURA;AMOTAPE;PAITA;200502;2023;22;31;200502A301;0;0;2;20230605
20240701;20240630;PIURA;TAMARINDO;PAITA;200506;2023;22;31;200506A201;0;0;2;20230605
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2023;22;31;200603A201;0;0;5;20230605
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2023;22;31;200603A301;0;1;1;20230605
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2023;22;31;200603C101;0;1;2;20230605
20240701;20240630;PIURA;QUERECOTILLO;SULLANA;200607;2023;22;31;200607A201;1;1;6;20230605
20240701;20240630;PIURA;QUERECOTILLO;SULLANA;200607;2023;22;31;200607A305;0;0;1;20230605
20240701;20240630;PIURA;QUERECOTILLO;SULLANA;200607;2023;22;31;200607A306;0;1;0;20230605
20240701;20240630;PIURA;SALITRAL;SULLANA;200608;2023;22;31;200608A201;0;0;1;20230605
20240701;20240630;PIURA;VICHAYAL;PAITA;200507;2023;22;31;200501A101;0;1;0;20230605
20240701;20240630;PIURA;PAITA;PAITA;200501;2023;22;31;200501A101;1;2;13;20230605
20240701;20240630;PIURA;PAITA;PAITA;200501;2023;22;31;200501A302;0;0;1;20230605
20240701;20240630;PIURA;COLAN;PAITA;200504;2023;22;31;200501A303;0;0;1;20230605
20240701;20240630;PIURA;COLAN;PAITA;200504;2023;22;31;200504A201;0;0;3;20230605
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2023;22;31;200505A201;0;0;2;20230605
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2023;22;31;200505A301;0;1;0;20230605
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2023;22;31;200505A303;0;1;0;20230605
20240701;20240630;PIURA;PAITA;PAITA;200501;2023;22;31;200601A203;0;2;0;20230605
20240701;20240630;PIURA;VICHAYAL;PAITA;200507;2023;22;31;200507A201;0;0;1;20230605
20240701;20240630;PIURA;VICHAYAL;PAITA;200507;2023;22;31;200507A302;0;1;1;20230605
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2023;22;31;200701A202;1;3;7;20230605
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2023;22;31;200701D201;0;0;6;20230605
20240701;20240630;PIURA;EL ALTO;TALARA;200702;2023;22;31;200702A201;0;2;4;20230605
20240701;20240630;PIURA;LOS ORGANOS;TALARA;200705;2023;22;31;200705A201;0;3;4;20230605
20240701;20240630;PIURA;MANCORA;TALARA;200706;2023;22;31;200706A201;0;2;4;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A201;2;3;1;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A304;0;1;0;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A305;0;0;1;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A307;1;0;1;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A308;0;1;1;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A309;0;1;1;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A312;0;1;0;20230605
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2023;22;31;200111A313;0;5;0;20230605
20240701;20240630;PIURA;SAPILLICA;AYABACA;200208;2023;22;31;200208A201;1;3;5;20230605
20240701;20240630;PIURA;SAPILLICA;AYABACA;200208;2023;22;31;200208A302;0;2;2;20230605
20240701;20240630;PIURA;SAPILLICA;AYABACA;200208;2023;22;31;200208A303;0;0;2;20230605
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;22;31;200210A201;1;2;4;20230605
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;22;31;200210A301;0;1;1;20230605
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;22;31;200210A302;1;0;0;20230605
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;22;31;200210A303;0;0;1;20230605
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;22;31;200210A304;0;0;1;20230605
20240701;20240630;PIURA;SUYO;AYABACA;200210;2023;22;31;200210A306;0;0;3;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A201;6;8;9;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A202;0;0;3;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A301;1;4;0;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A302;0;2;3;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A303;0;1;2;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A304;0;2;4;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A305;1;0;3;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A306;0;0;1;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A307;2;0;6;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A311;0;1;3;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A312;0;3;4;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A313;0;1;2;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A314;0;0;1;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A315;0;0;1;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A317;0;0;1;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A320;0;2;2;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114A322;0;2;0;20230605
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2023;22;31;200114C101;0;2;8;20230605
